game_key,lineup_spot,player_name,pa,ab,h,1b,2b,3b,hr,rbi,r,bb,so,sf,fc,gidp,outs,notes
soviet-sluggers-2021-07-21-1830-ringers,3,Layshock,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,
soviet-sluggers-2021-07-21-1830-ringers,4,JJ,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,
soviet-sluggers-2021-07-21-1830-ringers,5,Glove,3,3,1,1,0,0,0,1,1,0,0,0,0,0,,
soviet-sluggers-2021-07-21-1830-ringers,6,AJ,2,2,1,0,0,0,1,1,1,0,0,0,0,0,,
soviet-sluggers-2021-07-21-1830-ringers,7,Walsh,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,
soviet-sluggers-2021-07-21-1830-ringers,8,Corey,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,
soviet-sluggers-2021-07-21-1830-ringers,9,Porter,3,2,0,0,0,0,0,1,0,0,0,1,0,0,,
soviet-sluggers-2021-07-21-1830-ringers,10,Stevie,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,
soviet-sluggers-2021-07-21-1830-ringers,11,Jason,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,
soviet-sluggers-2021-07-21-1925-biohazard,1,Porter,4,4,4,1,2,0,1,3,3,0,0,0,0,0,,
soviet-sluggers-2021-07-21-1925-biohazard,2,Duff,5,5,4,3,1,0,0,1,2,0,0,0,0,0,,
soviet-sluggers-2021-07-21-1925-biohazard,3,Layshock,4,4,3,3,0,0,0,2,1,0,0,0,0,0,,
soviet-sluggers-2021-07-21-1925-biohazard,4,Walsh,4,4,3,1,1,0,1,2,2,0,0,0,0,0,,
soviet-sluggers-2021-07-21-1925-biohazard,5,Teo,4,4,3,0,2,1,0,1,3,0,0,0,0,0,,
soviet-sluggers-2021-07-21-1925-biohazard,6,JJ,4,4,2,1,0,0,1,2,1,0,0,0,0,0,,
soviet-sluggers-2021-07-21-1925-biohazard,7,Corey,4,4,2,2,0,0,0,0,1,0,0,0,0,0,,
soviet-sluggers-2021-07-21-1925-biohazard,8,Stevie,4,4,2,2,0,0,0,1,2,0,0,0,0,0,,
soviet-sluggers-2021-07-21-1925-biohazard,9,Glove,5,4,2,1,0,0,1,6,1,0,0,1,0,0,,
soviet-sluggers-2021-07-21-1925-biohazard,10,Jason,4,3,1,1,0,0,0,0,2,1,1,0,0,0,,
soviet-sluggers-2021-07-21-1925-biohazard,11,AJ,4,4,1,1,0,0,0,1,1,0,0,0,0,0,,
smoking-bunts-2022-06-15-1830-phantoms,1,Glove,4,4,4,4,0,0,0,2,3,0,0,0,0,0,,
smoking-bunts-2022-06-15-1830-phantoms,2,Duff,3,3,3,2,1,0,0,1,2,0,0,0,0,0,,
smoking-bunts-2022-06-15-1830-phantoms,3,Jason,3,2,2,2,0,0,0,1,3,1,0,0,0,0,,
smoking-bunts-2022-06-15-1830-phantoms,4,Layshock,3,3,2,1,1,0,0,2,1,0,1,0,0,0,,
smoking-bunts-2022-06-15-1830-phantoms,5,JT,3,3,2,2,0,0,0,1,2,0,0,0,0,0,,
smoking-bunts-2022-06-15-1830-phantoms,6,Porter,4,4,2,1,0,0,1,1,2,0,0,0,0,0,,
smoking-bunts-2022-06-15-1830-phantoms,7,Tim,4,4,2,1,0,1,0,2,1,0,1,0,0,0,,
smoking-bunts-2022-06-15-1830-phantoms,8,Teo,4,3,1,0,0,1,0,3,0,0,0,1,0,0,,
smoking-bunts-2022-06-15-1830-phantoms,9,Stevie,3,3,1,1,0,0,0,1,1,0,0,0,0,0,,
smoking-bunts-2022-06-15-1830-phantoms,10,Corey,3,3,1,1,0,0,0,2,1,0,0,0,0,0,,
smoking-bunts-2022-06-15-1830-phantoms,11,JJ,3,3,1,1,0,0,0,1,1,0,0,0,0,0,,
smoking-bunts-2022-06-15-1930-phantoms,1,JT,3,3,3,1,1,1,0,3,1,0,0,0,0,0,,
smoking-bunts-2022-06-15-1930-phantoms,2,Porter,3,3,3,3,0,0,0,0,1,0,0,0,0,0,,
smoking-bunts-2022-06-15-1930-phantoms,3,Tim,4,4,3,1,1,1,0,2,3,0,0,0,1,0,,
smoking-bunts-2022-06-15-1930-phantoms,4,Duff,3,3,2,1,0,1,0,2,1,0,0,0,0,0,,
smoking-bunts-2022-06-15-1930-phantoms,5,Glove,4,4,2,2,0,0,0,1,1,0,1,0,1,0,,
smoking-bunts-2022-06-15-1930-phantoms,6,JJ,3,3,2,2,0,0,0,1,1,0,0,0,0,0,,
smoking-bunts-2022-06-15-1930-phantoms,7,Teo,4,3,1,0,0,0,1,3,1,0,0,1,0,0,,
smoking-bunts-2022-06-15-1930-phantoms,8,Stevie,3,3,1,0,1,0,0,1,1,0,1,0,0,0,,
smoking-bunts-2022-06-15-1930-phantoms,9,Jason,3,3,1,1,0,0,0,2,1,0,0,0,1,0,,
smoking-bunts-2022-06-15-1930-phantoms,10,Layshock,3,3,1,0,1,0,0,0,1,0,1,0,0,0,,
smoking-bunts-2022-06-15-1930-phantoms,11,Corey,3,2,1,1,0,0,0,0,3,1,0,0,1,0,,
smoking-bunts-2022-06-29-1830-no-dice,1,Teo,2,1,1,0,1,0,0,1,1,0,0,1,0,0,,
smoking-bunts-2022-06-29-1830-no-dice,2,Duff,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,
smoking-bunts-2022-06-29-1830-no-dice,3,Kives,2,2,1,1,0,0,0,1,0,0,0,0,0,0,,
smoking-bunts-2022-06-29-1830-no-dice,4,JT,2,2,1,1,0,0,0,0,0,0,1,0,0,0,,
smoking-bunts-2022-06-29-1830-no-dice,5,Corey,2,2,1,1,0,0,0,0,0,0,0,0,1,0,,
smoking-bunts-2022-06-29-1830-no-dice,6,Tim,3,3,1,0,0,1,0,0,2,0,0,0,1,0,,
smoking-bunts-2022-06-29-1830-no-dice,7,Stevie,2,1,0,0,0,0,0,0,0,1,0,0,0,0,,
smoking-bunts-2022-06-29-1830-no-dice,8,Jason,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,
smoking-bunts-2022-06-29-1830-no-dice,9,Porter,2,2,0,0,0,0,0,1,0,0,0,0,1,0,,
smoking-bunts-2022-06-29-1830-no-dice,10,JJ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,
smoking-bunts-2022-06-29-1930-no-dice,1,Stevie,3,3,2,2,0,0,0,0,0,0,0,0,1,0,,
smoking-bunts-2022-06-29-1930-no-dice,2,JT,3,3,2,2,0,0,0,0,0,0,1,0,0,0,,
smoking-bunts-2022-06-29-1930-no-dice,3,Corey,3,3,2,2,0,0,0,2,0,0,0,0,0,0,,
smoking-bunts-2022-06-29-1930-no-dice,4,JJ,3,3,2,1,0,1,0,1,2,0,0,0,0,0,,
smoking-bunts-2022-06-29-1930-no-dice,5,Tim,3,3,2,1,0,1,0,0,1,0,0,0,0,0,,
smoking-bunts-2022-06-29-1930-no-dice,6,Teo,3,3,1,0,0,0,1,2,1,0,0,0,1,0,,
smoking-bunts-2022-06-29-1930-no-dice,7,Duff,4,4,1,1,0,0,0,0,0,0,0,0,0,0,,
smoking-bunts-2022-06-29-1930-no-dice,8,Kives,3,3,1,1,0,0,0,0,1,0,0,0,1,0,,
smoking-bunts-2022-06-29-1930-no-dice,9,Porter,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,
smoking-bunts-2022-06-29-1930-no-dice,10,Jason,3,3,0,0,0,0,0,0,0,0,0,0,1,0,,
smoking-bunts-2022-07-06-1830-f7s,1,JT,4,4,3,2,1,0,0,1,2,0,0,0,0,0,,
smoking-bunts-2022-07-06-1830-f7s,2,Glove,4,4,3,2,0,1,0,1,2,0,0,0,0,0,,
smoking-bunts-2022-07-06-1830-f7s,3,JJ,4,3,3,3,0,0,0,0,2,1,0,0,0,0,,
smoking-bunts-2022-07-06-1830-f7s,4,Teo,4,4,2,0,0,0,2,3,2,0,0,0,2,0,,
smoking-bunts-2022-07-06-1830-f7s,5,Stevie,3,3,2,2,0,0,0,2,1,0,0,0,0,0,,
smoking-bunts-2022-07-06-1830-f7s,6,Kives,4,4,2,1,0,1,0,3,2,0,0,0,0,0,,
smoking-bunts-2022-07-06-1830-f7s,7,Tim,4,4,2,1,0,0,1,2,1,0,0,0,1,0,,
smoking-bunts-2022-07-06-1830-f7s,8,Porter,4,3,1,1,0,0,0,0,1,1,0,0,0,0,,
smoking-bunts-2022-07-06-1830-f7s,9,Corey,4,3,1,1,0,0,0,1,0,0,0,1,0,0,,
smoking-bunts-2022-07-06-1830-f7s,10,Duff,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,
smoking-bunts-2022-07-06-1930-f7s,1,Tim,4,4,4,1,0,0,3,5,4,0,0,0,0,0,,
smoking-bunts-2022-07-06-1930-f7s,2,JT,4,4,3,3,0,0,0,1,1,0,0,0,0,0,,
smoking-bunts-2022-07-06-1930-f7s,3,Teo,4,3,2,0,0,0,2,2,3,1,0,0,0,0,,
smoking-bunts-2022-07-06-1930-f7s,4,Stevie,4,4,2,1,0,1,0,1,1,0,0,0,1,0,,
smoking-bunts-2022-07-06-1930-f7s,5,Kives,4,4,2,2,0,0,0,3,2,0,0,0,1,0,,
smoking-bunts-2022-07-06-1930-f7s,6,Glove,4,4,2,1,1,0,0,2,2,0,0,0,0,0,,
smoking-bunts-2022-07-06-1930-f7s,7,Porter,4,3,2,1,0,1,0,0,2,1,0,0,0,0,,
smoking-bunts-2022-07-06-1930-f7s,8,JJ,4,3,2,0,1,0,1,3,3,1,0,0,0,0,,
smoking-bunts-2022-07-06-1930-f7s,9,Duff,3,3,1,0,1,0,0,2,1,0,0,0,0,0,,
smoking-bunts-2022-07-06-1930-f7s,10,Corey,4,4,1,1,0,0,0,0,0,0,0,0,0,0,,
smoking-bunts-2022-07-13-2030-ringers,1,Teo,4,4,2,0,1,1,0,0,1,0,0,0,0,0,,
smoking-bunts-2022-07-13-2030-ringers,2,Duff,3,3,2,1,0,1,0,2,0,0,0,0,0,0,,
smoking-bunts-2022-07-13-2030-ringers,3,Kives,3,3,2,1,0,0,1,2,2,0,0,0,0,0,,
smoking-bunts-2022-07-13-2030-ringers,4,JJ,3,2,2,1,1,0,0,0,2,1,0,0,0,0,,
smoking-bunts-2022-07-13-2030-ringers,5,Stevie,3,2,1,1,0,0,0,0,2,1,0,0,0,0,,
smoking-bunts-2022-07-13-2030-ringers,6,Layshock,4,3,1,1,0,0,0,0,0,1,0,0,0,0,,
smoking-bunts-2022-07-13-2030-ringers,7,Porter,3,1,1,0,0,1,0,1,2,2,0,0,0,0,,
smoking-bunts-2022-07-13-2030-ringers,8,Riley Gowens,3,3,1,0,1,0,0,3,1,0,0,0,0,0,,
smoking-bunts-2022-07-13-2030-ringers,9,JT,3,2,0,0,0,0,0,1,0,0,0,1,0,0,,
smoking-bunts-2022-07-13-2030-ringers,10,Corey,3,2,0,0,0,0,0,1,0,0,0,1,0,0,,
smoking-bunts-2022-07-13-2030-ringers,11,Tim,4,4,0,0,0,0,0,0,0,0,0,0,1,0,,
smoking-bunts-2022-07-13-2130-ringers,1,Corey,2,2,2,2,0,0,0,0,1,0,0,0,0,0,,
smoking-bunts-2022-07-13-2130-ringers,2,Teo,3,2,1,0,1,0,0,2,0,0,0,1,0,0,,
smoking-bunts-2022-07-13-2130-ringers,3,Layshock,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,
smoking-bunts-2022-07-13-2130-ringers,4,Kives,2,1,1,1,0,0,0,1,0,1,0,0,0,0,,
smoking-bunts-2022-07-13-2130-ringers,5,JT,2,2,1,1,0,0,0,0,0,0,0,0,0,0,,
smoking-bunts-2022-07-13-2130-ringers,6,Porter,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,
smoking-bunts-2022-07-13-2130-ringers,7,Riley Gowens,2,2,1,0,1,0,0,0,0,0,0,0,1,0,,
smoking-bunts-2022-07-13-2130-ringers,8,Tim,3,2,1,1,0,0,0,0,1,1,0,0,0,0,,
smoking-bunts-2022-07-13-2130-ringers,9,Stevie,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,
smoking-bunts-2022-07-13-2130-ringers,10,Duff,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,
smoking-bunts-2022-07-13-2130-ringers,11,JJ,2,2,0,0,0,0,0,0,1,0,0,0,1,0,,
smoking-bunts-2022-07-20-1830-napoli-bomb-squad,1,Teo,3,3,2,0,1,0,1,2,1,0,0,0,0,0,,
smoking-bunts-2022-07-20-1830-napoli-bomb-squad,2,Duff,2,2,2,2,0,0,0,0,0,0,0,0,0,0,,
smoking-bunts-2022-07-20-1830-napoli-bomb-squad,3,Glove,3,3,2,2,0,0,0,0,1,0,0,0,0,0,,
smoking-bunts-2022-07-20-1830-napoli-bomb-squad,4,JJ,3,3,2,2,0,0,0,0,1,0,0,0,0,0,,
smoking-bunts-2022-07-20-1830-napoli-bomb-squad,5,Layshock,2,2,1,0,0,1,0,1,1,0,0,0,0,0,,
smoking-bunts-2022-07-20-1830-napoli-bomb-squad,6,JT,2,2,1,1,0,0,0,0,0,0,0,0,0,0,,
smoking-bunts-2022-07-20-1830-napoli-bomb-squad,7,Porter,2,2,1,1,0,0,0,0,0,0,0,0,0,0,,
smoking-bunts-2022-07-20-1830-napoli-bomb-squad,8,Tim,3,3,1,0,0,1,0,1,1,0,0,0,0,0,,
smoking-bunts-2022-07-20-1830-napoli-bomb-squad,9,Stevie,2,1,0,0,0,0,0,1,0,0,0,1,0,0,,
smoking-bunts-2022-07-20-1830-napoli-bomb-squad,10,Jason,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,
smoking-bunts-2022-07-20-1830-napoli-bomb-squad,11,Kives,2,0,0,0,0,0,0,1,1,1,0,1,0,0,,
smoking-bunts-2022-07-20-1830-napoli-bomb-squad,12,Corey,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,
smoking-bunts-2022-07-20-1930-napoli-bomb-squad,1,Teo,4,3,3,1,2,0,0,2,1,0,0,1,0,0,,
smoking-bunts-2022-07-20-1930-napoli-bomb-squad,2,Glove,4,4,3,1,1,1,0,2,3,0,0,0,0,0,,
smoking-bunts-2022-07-20-1930-napoli-bomb-squad,3,Duff,3,2,2,1,0,1,0,1,2,0,0,1,0,0,,
smoking-bunts-2022-07-20-1930-napoli-bomb-squad,4,JT,3,3,2,1,1,0,0,1,1,0,0,0,0,0,,
smoking-bunts-2022-07-20-1930-napoli-bomb-squad,5,Porter,3,3,2,1,1,0,0,1,1,0,0,0,0,0,,
smoking-bunts-2022-07-20-1930-napoli-bomb-squad,6,Corey,3,2,2,2,0,0,0,2,1,0,0,1,0,0,,
smoking-bunts-2022-07-20-1930-napoli-bomb-squad,7,Stevie,3,2,1,1,0,0,0,0,1,1,0,0,0,0,,
smoking-bunts-2022-07-20-1930-napoli-bomb-squad,8,Kives,3,3,1,1,0,0,0,0,1,0,0,0,1,0,,
smoking-bunts-2022-07-20-1930-napoli-bomb-squad,9,JJ,4,4,1,0,1,0,0,2,1,0,0,0,0,0,,
smoking-bunts-2022-07-20-1930-napoli-bomb-squad,10,Tim,4,4,1,0,0,1,0,1,1,0,0,0,0,0,,
smoking-bunts-2022-07-20-1930-napoli-bomb-squad,11,Jason,3,3,0,0,0,0,0,0,0,0,1,0,0,0,,
smoking-bunts-2022-07-20-1930-napoli-bomb-squad,12,Layshock,3,2,0,0,0,0,0,1,0,0,0,1,0,0,,
smoking-bunts-2022-07-27-2030-bullseyes,1,Tim,4,4,4,1,1,0,2,4,4,0,0,0,0,0,,
smoking-bunts-2022-07-27-2030-bullseyes,2,Teo,4,4,3,0,0,0,3,4,4,0,0,0,1,0,,
smoking-bunts-2022-07-27-2030-bullseyes,3,Stevie,3,3,2,1,0,1,0,1,1,0,0,0,0,0,,
smoking-bunts-2022-07-27-2030-bullseyes,4,Kives,3,3,2,2,0,0,0,1,1,0,0,0,0,0,,
smoking-bunts-2022-07-27-2030-bullseyes,5,Glove,4,4,2,2,0,0,0,0,2,0,0,0,1,0,,
smoking-bunts-2022-07-27-2030-bullseyes,6,Porter,3,3,2,2,0,0,0,1,0,0,0,0,0,0,,
smoking-bunts-2022-07-27-2030-bullseyes,7,JJ,4,4,2,0,0,1,1,3,2,0,0,0,0,0,,
smoking-bunts-2022-07-27-2030-bullseyes,8,Jason,3,2,1,1,0,0,0,1,0,1,0,0,0,0,,
smoking-bunts-2022-07-27-2030-bullseyes,9,Layshock,2,2,1,0,1,0,0,1,0,0,0,0,0,0,,
smoking-bunts-2022-07-27-2030-bullseyes,10,Duff,3,3,1,0,0,1,0,0,1,0,0,0,1,0,,
smoking-bunts-2022-07-27-2030-bullseyes,11,JT,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,
smoking-bunts-2022-07-27-2030-bullseyes,12,Corey,3,2,0,0,0,0,0,0,1,1,0,0,0,0,,
smoking-bunts-2022-07-27-2130-bullseyes,1,Kives,4,4,4,3,1,0,0,1,1,0,0,0,0,0,,
smoking-bunts-2022-07-27-2130-bullseyes,2,JJ,4,4,4,1,2,0,1,1,4,0,0,0,0,0,,
smoking-bunts-2022-07-27-2130-bullseyes,3,Glove,4,4,3,2,1,0,0,3,2,0,0,0,0,0,,
smoking-bunts-2022-07-27-2130-bullseyes,4,Porter,4,4,3,2,1,0,0,3,2,0,0,0,0,0,,
smoking-bunts-2022-07-27-2130-bullseyes,5,Teo,4,3,2,0,0,0,2,4,3,1,0,0,0,0,,
smoking-bunts-2022-07-27-2130-bullseyes,6,JT,4,4,2,2,0,0,0,2,2,0,0,0,0,0,,
smoking-bunts-2022-07-27-2130-bullseyes,7,Corey,3,3,2,1,1,0,0,1,2,0,0,0,0,0,,
smoking-bunts-2022-07-27-2130-bullseyes,8,Layshock,4,4,1,0,0,1,0,1,1,0,0,0,0,0,,
smoking-bunts-2022-07-27-2130-bullseyes,9,Duff,4,4,1,0,0,0,1,3,1,0,0,0,1,0,,
smoking-bunts-2022-07-27-2130-bullseyes,10,Tim,4,3,1,0,0,0,1,3,2,1,0,0,0,0,,
smoking-bunts-2022-07-27-2130-bullseyes,11,Stevie,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,
smoking-bunts-2022-07-27-2130-bullseyes,12,Jason,3,1,0,0,0,0,0,0,2,2,0,0,0,0,,
smoking-bunts-2022-08-10-2030-uncomfortably-large,1,Tim,5,5,5,3,2,0,0,4,2,0,0,0,0,0,,
smoking-bunts-2022-08-10-2030-uncomfortably-large,2,Stevie,4,4,4,4,0,0,0,0,2,0,0,0,0,0,,
smoking-bunts-2022-08-10-2030-uncomfortably-large,3,Kives,4,4,4,3,0,1,0,3,2,0,0,0,0,0,,
smoking-bunts-2022-08-10-2030-uncomfortably-large,4,Teo,5,5,3,1,1,0,1,3,3,0,0,0,0,0,,
smoking-bunts-2022-08-10-2030-uncomfortably-large,5,Glove,5,5,3,3,0,0,0,2,2,0,0,0,0,0,,
smoking-bunts-2022-08-10-2030-uncomfortably-large,6,Porter,4,4,3,1,0,2,0,5,2,0,0,0,0,0,,
smoking-bunts-2022-08-10-2030-uncomfortably-large,7,Jason,4,4,2,2,0,0,0,0,2,0,1,0,0,0,,
smoking-bunts-2022-08-10-2030-uncomfortably-large,8,JT,4,4,2,0,1,1,0,2,2,0,0,0,1,0,,
smoking-bunts-2022-08-10-2030-uncomfortably-large,9,JJ,5,5,2,1,1,0,0,0,3,0,1,0,1,0,,
smoking-bunts-2022-08-10-2030-uncomfortably-large,10,Layshock,4,4,1,0,1,0,0,0,1,0,0,0,1,0,,
smoking-bunts-2022-08-10-2030-uncomfortably-large,11,Duff,4,4,1,1,0,0,0,2,0,0,0,0,0,0,,
smoking-bunts-2022-08-10-2030-uncomfortably-large,12,Corey,4,3,1,1,0,0,0,1,1,0,0,1,0,0,,
smoking-bunts-2022-08-10-2130-uncomfortably-large,1,Tim,4,4,4,1,1,0,2,4,3,0,0,0,0,0,,
smoking-bunts-2022-08-10-2130-uncomfortably-large,2,Porter,3,3,3,1,0,1,1,5,3,0,0,0,0,0,,
smoking-bunts-2022-08-10-2130-uncomfortably-large,3,Corey,3,3,3,2,1,0,0,2,2,0,0,0,0,0,,
smoking-bunts-2022-08-10-2130-uncomfortably-large,4,Layshock,3,3,2,1,0,0,1,3,2,0,0,0,0,0,,
smoking-bunts-2022-08-10-2130-uncomfortably-large,5,Duff,3,3,2,2,0,0,0,0,2,0,0,0,0,0,,
smoking-bunts-2022-08-10-2130-uncomfortably-large,6,JT,3,3,2,1,1,0,0,2,1,0,0,0,0,0,,
smoking-bunts-2022-08-10-2130-uncomfortably-large,7,Glove,4,4,2,0,1,1,0,2,2,0,0,0,0,0,,
smoking-bunts-2022-08-10-2130-uncomfortably-large,8,Teo,4,3,1,0,1,0,0,0,2,1,0,0,0,0,,
smoking-bunts-2022-08-10-2130-uncomfortably-large,9,Stevie,3,3,1,0,1,0,0,1,1,0,0,0,0,0,,
smoking-bunts-2022-08-10-2130-uncomfortably-large,10,Jason,3,3,1,1,0,0,0,1,1,0,0,0,0,0,,
smoking-bunts-2022-08-10-2130-uncomfortably-large,11,Kives,3,3,1,0,1,0,0,1,1,0,0,0,1,0,,
smoking-bunts-2022-08-10-2130-uncomfortably-large,12,JJ,3,2,0,0,0,0,0,0,1,1,0,0,0,0,,
smoking-bunts-2022-08-17-1830-bullseyes,1,Porter,3,3,3,0,0,2,1,1,3,0,0,0,0,0,,
smoking-bunts-2022-08-17-1830-bullseyes,2,Duff,3,3,2,2,0,0,0,1,1,0,0,0,0,0,,
smoking-bunts-2022-08-17-1830-bullseyes,3,Kives,3,3,2,1,0,1,0,2,1,0,0,0,0,0,,
smoking-bunts-2022-08-17-1830-bullseyes,4,Glove,3,3,2,2,0,0,0,0,1,0,0,0,0,0,,
smoking-bunts-2022-08-17-1830-bullseyes,5,Teo,3,3,1,0,0,0,1,2,1,0,0,0,0,0,,
smoking-bunts-2022-08-17-1830-bullseyes,6,JT,3,2,1,0,1,0,0,0,1,1,0,0,0,0,,
smoking-bunts-2022-08-17-1830-bullseyes,7,JJ,3,2,1,1,0,0,0,1,1,0,0,1,0,0,,
smoking-bunts-2022-08-17-1830-bullseyes,8,Tim,3,3,1,0,0,0,1,2,2,0,0,0,1,0,,
smoking-bunts-2022-08-17-1830-bullseyes,9,Stevie,3,2,0,0,0,0,0,1,0,1,0,0,1,0,,
smoking-bunts-2022-08-17-1830-bullseyes,10,Jason,2,2,0,0,0,0,0,0,0,0,1,0,1,0,,
smoking-bunts-2022-08-17-1830-bullseyes,11,Layshock,3,1,0,0,0,0,0,0,0,2,0,0,0,0,,
smoking-bunts-2022-08-17-1830-bullseyes,12,Corey,3,3,0,0,0,0,0,1,0,0,0,0,1,0,,
smoking-bunts-2022-08-17-2030-ringers,1,Glove,4,4,4,3,1,0,0,2,3,0,0,0,0,0,,
smoking-bunts-2022-08-17-2030-ringers,2,Tim,4,4,3,0,0,1,2,5,3,0,0,0,0,0,,
