game_key,lineup_spot,player_name,pa,ab,h,1b,2b,3b,hr,rbi,r,bb,so,sf,fc,gidp,outs,notes
maple-tree-fall-2025-08-20-2130-bullseyes,4,Kives,5,3,3,2,0,1,0,3,2,0,0,2,0,,,
maple-tree-fall-2025-08-20-2130-bullseyes,5,Porter,4,4,3,1,2,0,0,2,2,0,0,0,0,,,
maple-tree-fall-2025-08-20-2130-bullseyes,6,Duff,4,3,3,1,1,1,0,0,4,1,0,0,0,,,
maple-tree-fall-2025-08-20-2130-bullseyes,7,Joel,5,5,2,2,0,0,0,2,2,0,0,0,1,,,
maple-tree-fall-2025-08-20-2130-bullseyes,8,Glove,5,3,1,1,0,0,0,4,4,1,0,1,2,,,
maple-tree-fall-2025-08-20-2130-bullseyes,9,Jason,4,1,1,1,0,0,0,0,2,3,0,0,0,,,
maple-tree-fall-2025-08-20-2130-bullseyes,10,Corey,4,3,0,0,0,0,0,0,1,1,0,0,0,,,
maple-tree-fall-2025-08-27-1830-yard-goats,1,Bruns,3,3,2,2,0,0,0,0,0,0,0,0,0,,,
maple-tree-fall-2025-08-27-1830-yard-goats,2,Tristan,3,3,2,1,0,0,1,1,2,0,0,0,0,,,
maple-tree-fall-2025-08-27-1830-yard-goats,3,Mike,2,2,1,0,1,0,0,0,0,0,1,0,0,,,
maple-tree-fall-2025-08-27-1830-yard-goats,4,Snaxx,2,2,1,1,0,0,0,1,0,0,0,0,1,,,
maple-tree-fall-2025-08-27-1830-yard-goats,5,Duff,2,2,1,1,0,0,0,0,1,0,0,0,0,,,
maple-tree-fall-2025-08-27-1830-yard-goats,6,JJ,3,2,0,0,0,0,0,0,0,1,0,0,0,,,
maple-tree-fall-2025-08-27-1830-yard-goats,7,Corey,2,1,0,0,0,0,0,1,0,0,0,1,0,,,
maple-tree-fall-2025-08-27-1830-yard-goats,8,Kives,2,2,0,0,0,0,0,0,0,0,0,0,2,,,
maple-tree-fall-2025-08-27-1830-yard-goats,9,Porter,2,2,0,0,0,0,0,0,0,0,1,0,0,,,
maple-tree-fall-2025-08-27-1830-yard-goats,10,Jason,2,2,0,0,0,0,0,0,0,0,1,0,0,,,
maple-tree-fall-2025-08-27-1930-yard-goats,1,Bruns,3,3,2,1,1,0,0,1,0,0,0,0,0,,,
maple-tree-fall-2025-08-27-1930-yard-goats,2,Tristan,3,3,2,0,1,0,1,1,2,0,0,0,0,,,
maple-tree-fall-2025-08-27-1930-yard-goats,3,Snaxx,2,2,1,1,0,0,0,0,0,0,0,0,0,,,
maple-tree-fall-2025-08-27-1930-yard-goats,4,JJ,3,3,1,1,0,0,0,0,0,0,0,0,0,,,
maple-tree-fall-2025-08-27-1930-yard-goats,5,Corey,2,2,1,1,0,0,0,0,0,0,0,0,0,,,
maple-tree-fall-2025-08-27-1930-yard-goats,6,Kives,3,3,1,1,0,0,0,0,0,0,0,0,0,,,
maple-tree-fall-2025-08-27-1930-yard-goats,7,Duff,2,1,1,1,0,0,0,0,0,1,0,0,0,,,
maple-tree-fall-2025-08-27-1930-yard-goats,8,Mike,2,2,0,0,0,0,0,0,0,0,0,0,0,,,
maple-tree-fall-2025-08-27-1930-yard-goats,9,Porter,2,2,0,0,0,0,0,0,0,0,0,0,0,,,
maple-tree-fall-2025-08-27-1930-yard-goats,10,Jason,2,2,0,0,0,0,0,0,0,0,1,0,0,,,
maple-tree-fall-2025-09-03-1830-no-dice,1,Tristan,3,3,3,2,1,0,0,0,2,0,0,0,0,,,
maple-tree-fall-2025-09-03-1830-no-dice,2,Kives,3,3,3,1,2,0,0,4,2,0,0,0,0,,,
maple-tree-fall-2025-09-03-1830-no-dice,3,JJ,3,3,2,1,0,0,1,2,2,0,1,0,0,,,
maple-tree-fall-2025-09-03-1830-no-dice,4,Jason,3,3,2,2,0,0,0,0,2,0,0,0,1,,,
maple-tree-fall-2025-09-03-1830-no-dice,5,Snaxx,3,3,1,1,0,0,0,0,0,0,0,0,0,,,
maple-tree-fall-2025-09-03-1830-no-dice,6,Mr. Atkins,3,2,1,1,0,0,0,2,0,0,0,1,0,,,
maple-tree-fall-2025-09-03-1830-no-dice,7,Glove,4,4,1,1,0,0,0,1,1,0,0,0,0,,,
maple-tree-fall-2025-09-03-1830-no-dice,8,Corey,3,2,1,1,0,0,0,0,1,1,0,0,0,,,
maple-tree-fall-2025-09-03-1830-no-dice,9,Duff,3,3,1,1,0,0,0,1,0,0,0,0,1,,,
maple-tree-fall-2025-09-03-1830-no-dice,10,Joel,3,3,0,0,0,0,0,0,0,0,0,0,0,,,
maple-tree-fall-2025-09-03-1930-no-dice,1,JJ,5,4,4,1,3,0,0,4,2,1,0,0,0,,,
maple-tree-fall-2025-09-03-1930-no-dice,2,Tristan,5,5,3,1,0,0,2,5,2,0,0,0,0,,,
maple-tree-fall-2025-09-03-1930-no-dice,3,Corey,4,4,3,3,0,0,0,0,2,0,0,0,0,,,
maple-tree-fall-2025-09-03-1930-no-dice,4,Kives,5,5,3,1,0,2,0,0,3,0,0,0,0,,,
maple-tree-fall-2025-09-03-1930-no-dice,5,Snaxx,5,5,2,2,0,0,0,1,1,0,0,0,0,,,
maple-tree-fall-2025-09-03-1930-no-dice,6,Mr. Atkins,5,5,2,2,0,0,0,1,1,0,0,0,0,,,
maple-tree-fall-2025-09-03-1930-no-dice,7,Glove,5,4,2,1,0,0,1,5,3,0,1,1,1,,,
maple-tree-fall-2025-09-03-1930-no-dice,8,Jason,4,3,2,2,0,0,0,0,2,1,0,0,1,,,
maple-tree-fall-2025-09-03-1930-no-dice,9,Duff,5,4,2,0,1,1,0,3,1,0,0,1,0,,,
maple-tree-fall-2025-09-03-1930-no-dice,10,Joel,4,4,1,1,0,0,0,0,2,0,0,0,1,,,
maple-tree-fall-2025-09-10-1830-wasted-talent,1,Tristan,3,3,3,1,0,0,2,5,3,0,0,0,0,,,
maple-tree-fall-2025-09-10-1830-wasted-talent,2,Joel,3,3,2,1,1,0,0,1,0,0,0,0,0,,,
maple-tree-fall-2025-09-10-1830-wasted-talent,3,JJ,4,4,2,2,0,0,0,0,2,0,1,0,0,,,
maple-tree-fall-2025-09-10-1830-wasted-talent,4,Walsh,3,3,2,0,1,0,1,2,1,0,0,0,0,,,
maple-tree-fall-2025-09-10-1830-wasted-talent,5,Snaxx,3,3,1,1,0,0,0,0,0,0,0,0,0,,,
maple-tree-fall-2025-09-10-1830-wasted-talent,6,Porter,3,3,1,1,0,0,0,0,1,0,1,0,0,,,
maple-tree-fall-2025-09-10-1830-wasted-talent,7,Jason,3,1,1,0,1,0,0,0,1,2,0,0,0,,,
maple-tree-fall-2025-09-10-1830-wasted-talent,8,Duff,3,3,1,1,0,0,0,0,0,0,0,0,0,,,
maple-tree-fall-2025-09-10-1830-wasted-talent,9,Glove,4,4,0,0,0,0,0,0,0,0,0,0,0,,,
maple-tree-fall-2025-09-10-1830-wasted-talent,10,Corey,3,3,0,0,0,0,0,0,0,0,0,0,0,,,
maple-tree-fall-2025-09-10-1830-wasted-talent,11,Kives,3,3,0,0,0,0,0,0,0,0,0,0,0,,,
maple-tree-fall-2025-09-10-1930-wasted-talent,1,Tristan,5,5,5,1,2,0,2,7,2,0,0,0,0,,,
maple-tree-fall-2025-09-10-1930-wasted-talent,2,Porter,5,5,4,2,2,0,0,1,2,0,0,0,0,,,
maple-tree-fall-2025-09-10-1930-wasted-talent,3,Joel,4,4,3,3,0,0,0,2,3,0,0,0,0,,,
maple-tree-fall-2025-09-10-1930-wasted-talent,4,JJ,5,5,3,3,0,0,0,0,3,0,1,0,0,,,
maple-tree-fall-2025-09-10-1930-wasted-talent,5,Glove,5,4,3,1,0,0,2,7,4,1,0,0,0,,,
maple-tree-fall-2025-09-10-1930-wasted-talent,6,Kives,5,5,3,2,0,1,0,0,2,0,0,0,0,,,
maple-tree-fall-2025-09-10-1930-wasted-talent,7,Duff,5,5,3,3,0,0,0,2,2,0,0,0,1,,,
maple-tree-fall-2025-09-10-1930-wasted-talent,8,Snaxx,5,4,1,1,0,0,0,0,1,1,0,0,0,,,
maple-tree-fall-2025-09-10-1930-wasted-talent,9,Corey,4,2,1,1,0,0,0,2,1,1,0,1,0,,,
maple-tree-fall-2025-09-10-1930-wasted-talent,10,Jason,4,3,1,1,0,0,0,0,2,1,0,0,0,,,
maple-tree-fall-2025-09-10-1930-wasted-talent,11,Walsh,5,5,1,1,0,0,0,1,0,0,0,0,0,,,
maple-tree-fall-2025-09-24-1830-bullseyes,1,Kives,5,5,5,2,1,1,1,6,3,0,0,0,0,,,
maple-tree-fall-2025-09-24-1830-bullseyes,2,Glove,5,4,4,3,1,0,0,0,4,1,0,0,0,,,
maple-tree-fall-2025-09-24-1830-bullseyes,3,Tristan,5,4,2,0,1,0,1,5,4,1,0,0,2,,,
maple-tree-fall-2025-09-24-1830-bullseyes,4,JJ,5,2,2,2,0,0,0,0,3,3,0,0,0,,,
maple-tree-fall-2025-09-24-1830-bullseyes,5,Corey,4,4,2,1,1,0,0,2,0,0,0,0,0,,,
maple-tree-fall-2025-09-24-1830-bullseyes,6,Porter,4,3,2,2,0,0,0,0,1,1,0,0,0,,,
maple-tree-fall-2025-09-24-1830-bullseyes,7,Snaxx,5,5,1,1,0,0,0,2,1,0,0,0,0,,,
maple-tree-fall-2025-09-24-1830-bullseyes,8,Joel,4,4,1,1,0,0,0,0,0,0,0,0,0,,,
maple-tree-fall-2025-09-24-1830-bullseyes,9,Duff,5,5,1,1,0,0,0,1,0,0,0,0,0,,,
maple-tree-fall-2025-09-24-1830-bullseyes,10,Jason,4,4,0,0,0,0,0,0,0,0,0,0,0,,,
maple-tree-fall-2025-09-24-1930-bullseyes,1,Kives,3,3,3,1,0,0,2,2,2,0,0,0,0,,,
maple-tree-fall-2025-09-24-1930-bullseyes,2,Glove,4,4,2,1,0,0,1,3,1,0,0,0,0,,,
maple-tree-fall-2025-09-24-1930-bullseyes,3,Duff,3,3,2,1,1,0,0,0,0,0,0,0,0,,,
maple-tree-fall-2025-09-24-1930-bullseyes,4,Joel,3,3,1,1,0,0,0,0,1,0,0,0,0,,,
maple-tree-fall-2025-09-24-1930-bullseyes,5,Tristan,3,3,1,0,0,0,1,2,1,0,0,0,1,,,
maple-tree-fall-2025-09-24-1930-bullseyes,6,Corey,3,2,1,1,0,0,0,0,1,1,1,0,0,,,
maple-tree-fall-2025-09-24-1930-bullseyes,7,Jason,3,3,1,1,0,0,0,0,1,0,0,0,0,,,
maple-tree-fall-2025-09-24-1930-bullseyes,8,Snaxx,3,2,0,0,0,0,0,0,0,1,0,0,0,,,
maple-tree-fall-2025-09-24-1930-bullseyes,9,JJ,4,2,0,0,0,0,0,0,1,2,0,0,0,,,
maple-tree-fall-2025-09-24-1930-bullseyes,10,Porter,3,3,0,0,0,0,0,0,0,0,0,0,0,,,
maple-tree-fall-2025-10-01-2030-yard-goats,1,Glove,4,3,3,3,0,0,0,2,2,1,0,0,0,,,
maple-tree-fall-2025-10-01-2030-yard-goats,2,JJ,4,4,2,1,1,0,0,3,0,0,0,0,0,,,
maple-tree-fall-2025-10-01-2030-yard-goats,3,Corey,3,3,2,1,1,0,0,1,2,0,0,0,0,,,
maple-tree-fall-2025-10-01-2030-yard-goats,4,Jason,3,2,2,2,0,0,0,2,2,1,0,0,0,,,
maple-tree-fall-2025-10-01-2030-yard-goats,5,Duff,3,3,2,0,2,0,0,0,1,0,0,0,0,,,
maple-tree-fall-2025-10-01-2030-yard-goats,6,Joel,3,3,1,1,0,0,0,0,1,0,1,0,0,,,
maple-tree-fall-2025-10-01-2030-yard-goats,7,Tristan,3,3,1,0,0,0,1,2,1,0,0,0,0,,,
maple-tree-fall-2025-10-01-2030-yard-goats,8,Kives,3,3,1,1,0,0,0,0,0,0,0,0,0,,,
maple-tree-fall-2025-10-01-2030-yard-goats,9,Slomka,3,2,1,0,1,0,0,1,2,1,0,0,0,,,
maple-tree-fall-2025-10-01-2030-yard-goats,10,Walsh,3,3,1,0,1,0,0,0,0,0,0,0,0,,,
maple-tree-fall-2025-10-01-2130-yard-goats,1,Glove,5,5,5,1,1,0,3,8,5,0,0,0,0,,,
maple-tree-fall-2025-10-01-2130-yard-goats,2,JJ,5,5,4,1,2,1,0,1,2,0,0,0,0,,,
maple-tree-fall-2025-10-01-2130-yard-goats,3,Kives,4,4,4,2,0,1,1,4,2,0,0,0,0,,,
maple-tree-fall-2025-10-01-2130-yard-goats,4,Tristan,5,5,3,2,0,1,0,2,2,0,1,0,0,,,
maple-tree-fall-2025-10-01-2130-yard-goats,5,Joel,4,4,2,2,0,0,0,2,2,0,0,0,1,,,
maple-tree-fall-2025-10-01-2130-yard-goats,6,Corey,4,4,2,1,1,0,0,0,1,0,1,0,0,,,
maple-tree-fall-2025-10-01-2130-yard-goats,7,Slomka,4,3,2,0,2,0,0,1,3,0,0,1,1,,,
maple-tree-fall-2025-10-01-2130-yard-goats,8,Snaxx,4,2,1,1,0,0,0,0,2,2,0,0,0,,,
maple-tree-fall-2025-10-01-2130-yard-goats,9,Jason,4,3,1,0,1,0,0,2,2,1,1,0,0,,,
maple-tree-fall-2025-10-01-2130-yard-goats,10,Walsh,4,4,1,0,0,1,0,1,0,0,1,0,0,,,
maple-tree-fall-2025-10-01-2130-yard-goats,11,Duff,4,3,0,0,0,0,0,0,0,1,0,0,0,,,
maple-tree-fall-2025-10-15-1830-bullseyes,1,Glove,4,4,4,2,1,1,0,0,3,0,0,0,0,,,
maple-tree-fall-2025-10-15-1830-bullseyes,2,Tristan,4,4,3,2,0,0,1,4,2,0,0,0,0,,,
maple-tree-fall-2025-10-15-1830-bullseyes,3,Duff,4,4,3,3,0,0,0,0,1,0,0,0,0,,,
maple-tree-fall-2025-10-15-1830-bullseyes,4,Snaxx,4,4,2,2,0,0,0,1,0,0,1,0,1,,,
maple-tree-fall-2025-10-15-1830-bullseyes,5,Bruns,4,4,2,0,0,0,2,6,2,0,1,0,0,,,
maple-tree-fall-2025-10-15-1830-bullseyes,6,Kives,4,2,2,0,1,0,1,2,3,1,0,1,0,,,
maple-tree-fall-2025-10-15-1830-bullseyes,7,JJ,4,3,1,1,0,0,0,0,2,1,1,0,0,,,
maple-tree-fall-2025-10-15-1830-bullseyes,8,Corey,4,3,1,1,0,0,0,0,0,1,1,0,0,,,
maple-tree-fall-2025-10-15-1830-bullseyes,9,Porter,4,3,1,1,0,0,0,0,0,1,1,0,0,,,
maple-tree-fall-2025-10-15-1830-bullseyes,10,Joel,4,3,0,0,0,0,0,0,0,1,0,0,1,,,
maple-tree-fall-2025-10-15-1830-bullseyes,11,Jason,3,3,0,0,0,0,0,0,0,0,0,0,0,,,
maple-tree-spring-2026-04-22-1830-soft-ballz,1,Glove,3,3,2,1,0,0,1,4,2,0,0,0,1,,,
maple-tree-spring-2026-04-22-1830-soft-ballz,2,Tristan,3,3,2,0,0,0,2,3,2,0,0,0,0,,,
maple-tree-spring-2026-04-22-1830-soft-ballz,3,Snaxx,2,2,1,1,0,0,0,0,0,0,0,0,0,,,
maple-tree-spring-2026-04-22-1830-soft-ballz,4,Joel,2,2,1,1,0,0,0,0,1,0,1,0,0,,,
maple-tree-spring-2026-04-22-1830-soft-ballz,5,Walsh,2,2,1,1,0,0,0,0,0,0,0,0,0,,,
maple-tree-spring-2026-04-22-1830-soft-ballz,6,Duff,2,1,1,1,0,0,0,0,2,1,0,0,0,,,
maple-tree-spring-2026-04-22-1830-soft-ballz,7,Corey,2,2,0,0,0,0,0,0,0,0,0,0,0,,,
maple-tree-spring-2026-04-22-1830-soft-ballz,8,Tim,3,3,0,0,0,0,0,0,0,0,0,0,0,,,
maple-tree-spring-2026-04-22-1830-soft-ballz,9,Porter,2,2,0,0,0,0,0,0,0,0,0,0,0,,,
maple-tree-spring-2026-04-22-1830-soft-ballz,10,Kives,2,2,0,0,0,0,0,0,0,0,0,0,0,,,
maple-tree-spring-2026-04-22-1830-soft-ballz,11,JJ,3,1,0,0,0,0,0,0,0,2,0,0,0,,,
maple-tree-spring-2026-04-22-1930-soft-ballz,1,Tim,5,5,4,2,2,0,0,2,2,0,0,0,0,,,
maple-tree-spring-2026-04-22-1930-soft-ballz,2,Kives,5,5,4,3,1,0,0,5,2,0,0,0,0,,,
maple-tree-spring-2026-04-22-1930-soft-ballz,3,JJ,5,5,4,2,0,1,1,3,3,0,0,0,0,,,
maple-tree-spring-2026-04-22-1930-soft-ballz,4,Corey,4,3,3,3,0,0,0,0,2,1,0,0,0,,,
maple-tree-spring-2026-04-22-1930-soft-ballz,5,Glove,5,5,3,3,0,0,0,1,3,0,0,0,0,,,
maple-tree-spring-2026-04-22-1930-soft-ballz,6,Porter,4,4,2,2,0,0,0,0,0,0,0,0,0,,,
maple-tree-spring-2026-04-22-1930-soft-ballz,7,Joel,4,4,2,2,0,0,0,0,1,0,1,0,0,,,
maple-tree-spring-2026-04-22-1930-soft-ballz,8,Tristan,5,2,2,1,0,0,1,3,3,2,0,1,0,,,
maple-tree-spring-2026-04-22-1930-soft-ballz,9,Snaxx,4,4,1,1,0,0,0,0,0,0,0,0,0,,,
maple-tree-spring-2026-04-22-1930-soft-ballz,10,Walsh,4,4,1,1,0,0,0,2,0,0,0,0,1,,,
maple-tree-spring-2026-04-22-1930-soft-ballz,11,Duff,4,4,1,1,0,0,0,1,1,0,0,0,0,,,
maple-tree-spring-2026-04-29-1830-bullseyes,1,Tristan,3,3,2,1,0,0,1,2,2,0,0,0,1,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1830-bullseyes,2,Tim,3,3,1,0,0,0,1,2,1,0,0,0,1,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1830-bullseyes,3,Porter,2,2,1,1,0,0,0,0,0,0,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1830-bullseyes,4,Kives,3,3,1,1,0,0,0,1,0,0,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1830-bullseyes,5,Glove,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1830-bullseyes,6,JJ,3,3,1,1,0,0,0,0,1,0,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1830-bullseyes,7,Slomka,2,2,0,0,0,0,0,0,0,0,0,0,1,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1830-bullseyes,8,Corey,2,2,0,0,0,0,0,0,0,0,0,0,2,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1830-bullseyes,9,Joel,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1830-bullseyes,10,Walsh,2,1,0,0,0,0,0,0,0,1,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1830-bullseyes,11,Duff,2,1,0,0,0,0,0,0,1,1,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1930-bullseyes,1,Glove,5,5,4,2,2,0,0,5,3,0,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1930-bullseyes,2,Tim,5,4,3,2,0,0,1,4,2,1,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1930-bullseyes,3,Porter,4,3,3,3,0,0,0,0,3,1,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1930-bullseyes,4,Joel,4,3,3,1,0,0,2,7,3,1,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1930-bullseyes,5,Jason,4,4,3,3,0,0,0,1,3,0,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1930-bullseyes,6,Tristan,5,4,3,1,0,0,2,6,3,1,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1930-bullseyes,7,Slomka,4,4,2,2,0,0,0,0,2,0,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1930-bullseyes,8,Corey,4,4,2,2,0,0,0,1,2,0,0,0,1,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1930-bullseyes,9,Walsh,4,3,2,2,0,0,0,1,1,1,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1930-bullseyes,10,JJ,5,3,1,1,0,0,0,0,3,2,2,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1930-bullseyes,11,Kives,5,5,0,0,0,0,0,0,0,0,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1930-bullseyes,12,Duff,4,4,0,0,0,0,0,0,0,0,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
